date,brand,date_type,day_of_week,cnt,date_map,day_of_year,week_of_year
93,4,2,2,327,2013-04-09,99,15
93,6,2,2,166,2013-04-09,99,15
93,7,2,2,290,2013-04-09,99,15
93,9,2,2,399,2013-04-09,99,15
93,10,2,2,798,2013-04-09,99,15
94,1,2,3,233,2013-04-10,100,15
94,2,2,3,217,2013-04-10,100,15
94,3,2,3,91,2013-04-10,100,15
94,4,2,3,264,2013-04-10,100,15
94,6,2,3,172,2013-04-10,100,15
94,7,2,3,150,2013-04-10,100,15
94,9,2,3,401,2013-04-10,100,15
94,10,2,3,529,2013-04-10,100,15
95,1,2,4,252,2013-04-11,101,15
95,2,2,4,195,2013-04-11,101,15
95,3,2,4,144,2013-04-11,101,15
95,4,2,4,112,2013-04-11,101,15
95,6,2,4,96,2013-04-11,101,15
95,7,2,4,71,2013-04-11,101,15
95,8,2,4,46,2013-04-11,101,15
95,9,2,4,248,2013-04-11,101,15
95,10,2,4,321,2013-04-11,101,15
96,1,2,5,274,2013-04-12,102,15
96,2,2,5,159,2013-04-12,102,15
96,3,2,5,131,2013-04-12,102,15
96,4,2,5,279,2013-04-12,102,15
96,6,2,5,185,2013-04-12,102,15
96,7,2,5,154,2013-04-12,102,15
96,8,2,5,25,2013-04-12,102,15
96,9,2,5,368,2013-04-12,102,15
96,10,2,5,432,2013-04-12,102,15
97,6,3,6,12,2013-04-13,103,15
97,9,3,6,46,2013-04-13,103,15
97,10,3,6,26,2013-04-13,103,15
98,1,2,1,449,2013-04-15,105,16
98,2,2,1,159,2013-04-15,105,16
98,3,2,1,209,2013-04-15,105,16
98,4,2,1,488,2013-04-15,105,16
98,6,2,1,195,2013-04-15,105,16
98,7,2,1,129,2013-04-15,105,16
98,9,2,1,417,2013-04-15,105,16
98,10,2,1,577,2013-04-15,105,16
99,1,2,2,343,2013-04-16,106,16
99,2,2,2,199,2013-04-16,106,16
99,3,2,2,327,2013-04-16,106,16
99,4,2,2,523,2013-04-16,106,16
99,6,2,2,178,2013-04-16,106,16
99,7,2,2,129,2013-04-16,106,16
99,8,2,2,32,2013-04-16,106,16
99,9,2,2,292,2013-04-16,106,16
99,10,2,2,463,2013-04-16,106,16
100,1,2,3,175,2013-04-17,107,16
100,2,2,3,248,2013-04-17,107,16
100,3,2,3,122,2013-04-17,107,16
100,4,2,3,346,2013-04-17,107,16
100,6,2,3,139,2013-04-17,107,16
100,7,2,3,240,2013-04-17,107,16
100,8,2,3,89,2013-04-17,107,16
100,9,2,3,329,2013-04-17,107,16
100,10,2,3,577,2013-04-17,107,16
101,1,2,4,252,2013-04-18,108,16
101,2,2,4,122,2013-04-18,108,16
101,3,2,4,144,2013-04-18,108,16
101,4,2,4,367,2013-04-18,108,16
101,6,2,4,113,2013-04-18,108,16
101,7,2,4,189,2013-04-18,108,16
101,9,2,4,270,2013-04-18,108,16
101,10,2,4,340,2013-04-18,108,16
102,1,2,5,175,2013-04-19,109,16
102,2,2,5,80,2013-04-19,109,16
102,3,2,5,131,2013-04-19,109,16
102,4,2,5,314,2013-04-19,109,16
102,6,2,5,95,2013-04-19,109,16
102,7,2,5,77,2013-04-19,109,16
102,9,2,5,344,2013-04-19,109,16
102,10,2,5,432,2013-04-19,109,16
103,2,3,6,33,2013-04-20,110,16
103,3,3,6,33,2013-04-20,110,16
103,4,3,6,22,2013-04-20,110,16
103,7,3,6,32,2013-04-20,110,16
103,9,3,6,15,2013-04-20,110,16
104,1,3,7,27,2013-04-21,111,16
104,6,3,7,15,2013-04-21,111,16
104,7,3,7,84,2013-04-21,111,16
104,9,3,7,27,2013-04-21,111,16
104,10,3,7,22,2013-04-21,111,16
105,1,2,1,399,2013-04-22,112,17
105,2,2,1,212,2013-04-22,112,17
105,3,2,1,157,2013-04-22,112,17
105,4,2,1,540,2013-04-22,112,17
105,6,2,1,143,2013-04-22,112,17
105,7,2,1,335,2013-04-22,112,17
105,9,2,1,430,2013-04-22,112,17
105,10,2,1,597,2013-04-22,112,17
106,1,2,2,281,2013-04-23,113,17
106,2,2,2,166,2013-04-23,113,17
106,3,2,2,65,2013-04-23,113,17
106,4,2,2,261,2013-04-23,113,17
106,6,2,2,148,2013-04-23,113,17
106,7,2,2,354,2013-04-23,113,17
106,8,2,2,63,2013-04-23,113,17
106,9,2,2,322,2013-04-23,113,17
106,10,2,2,360,2013-04-23,113,17
107,1,2,3,407,2013-04-24,114,17
107,2,2,3,186,2013-04-24,114,17
107,3,2,3,91,2013-04-24,114,17
107,4,2,3,244,2013-04-24,114,17
107,6,2,3,89,2013-04-24,114,17
107,7,2,3,180,2013-04-24,114,17
107,9,2,3,258,2013-04-24,114,17
107,10,2,3,360,2013-04-24,114,17
108,1,2,4,137,2013-04-25,115,17
108,2,2,4,170,2013-04-25,115,17
108,3,2,4,216,2013-04-25,115,17
108,4,2,4,319,2013-04-25,115,17
108,6,2,4,100,2013-04-25,115,17
108,7,2,4,165,2013-04-25,115,17
108,9,2,4,315,2013-04-25,115,17
108,10,2,4,283,2013-04-25,115,17
109,1,2,5,249,2013-04-26,116,17
109,2,2,5,159,2013-04-26,116,17
109,3,2,5,105,2013-04-26,116,17
109,4,2,5,314,2013-04-26,116,17
109,6,2,5,133,2013-04-26,116,17
109,7,2,5,154,2013-04-26,116,17
109,8,2,5,25,2013-04-26,116,17
109,9,2,5,577,2013-04-26,116,17
109,10,2,5,556,2013-04-26,116,17
110,1,0,6,343,2013-04-27,117,17
110,2,0,6,199,2013-04-27,117,17
110,3,0,6,163,2013-04-27,117,17
110,4,0,6,131,2013-04-27,117,17
110,6,0,6,119,2013-04-27,117,17
110,7,0,6,225,2013-04-27,117,17
110,9,0,6,537,2013-04-27,117,17
110,10,0,6,360,2013-04-27,117,17
111,1,0,7,243,2013-04-28,118,17
111,2,0,7,172,2013-04-28,118,17
111,3,0,7,113,2013-04-28,118,17
111,4,0,7,245,2013-04-28,118,17
111,6,0,7,113,2013-04-28,118,17
111,7,0,7,167,2013-04-28,118,17
111,9,0,7,306,2013-04-28,118,17
111,10,0,7,781,2013-04-28,118,17
112,2,1,1,27,2013-04-29,119,18
112,4,1,1,35,2013-04-29,119,18
112,7,1,1,26,2013-04-29,119,18
112,9,1,1,12,2013-04-29,119,18
113,6,1,2,6,2013-04-30,120,18
114,6,1,3,11,2013-05-01,121,18
115,1,2,4,617,2013-05-02,122,18
115,2,2,4,292,2013-05-02,122,18
115,3,2,4,144,2013-05-02,122,18
115,4,2,4,607,2013-05-02,122,18
115,6,2,4,213,2013-05-02,122,18
115,7,2,4,71,2013-05-02,122,18
115,8,2,4,70,2013-05-02,122,18
115,9,2,4,608,2013-05-02,122,18
115,10,2,4,755,2013-05-02,122,18
116,1,2,5,399,2013-05-03,123,18
116,2,2,5,133,2013-05-03,123,18
116,3,2,5,183,2013-05-03,123,18
116,4,2,5,488,2013-05-03,123,18
116,6,2,5,124,2013-05-03,123,18
116,7,2,5,206,2013-05-03,123,18
116,8,2,5,76,2013-05-03,123,18
116,9,2,5,356,2013-05-03,123,18
116,10,2,5,288,2013-05-03,123,18
117,1,3,6,31,2013-05-04,124,18
117,6,3,6,12,2013-05-04,124,18
117,7,3,6,32,2013-05-04,124,18
117,9,3,6,15,2013-05-04,124,18
117,10,3,6,26,2013-05-04,124,18
118,9,3,7,13,2013-05-05,125,18
119,1,2,1,374,2013-05-06,126,19
119,2,2,1,371,2013-05-06,126,19
119,3,2,1,209,2013-05-06,126,19
119,4,2,1,488,2013-05-06,126,19
119,6,2,1,181,2013-05-06,126,19
119,7,2,1,103,2013-05-06,126,19
119,8,2,1,25,2013-05-06,126,19
119,9,2,1,503,2013-05-06,126,19
119,10,2,1,597,2013-05-06,126,19
120,1,2,2,312,2013-05-07,127,19
120,2,2,2,464,2013-05-07,127,19
120,3,2,2,392,2013-05-07,127,19
120,4,2,2,544,2013-05-07,127,19
120,6,2,2,184,2013-05-07,127,19
120,7,2,2,161,2013-05-07,127,19
120,8,2,2,32,2013-05-07,127,19
120,9,2,2,460,2013-05-07,127,19
120,10,2,2,669,2013-05-07,127,19
121,1,2,3,146,2013-05-08,128,19
121,2,2,3,279,2013-05-08,128,19
121,3,2,3,335,2013-05-08,128,19
121,4,2,3,468,2013-05-08,128,19
121,6,2,3,166,2013-05-08,128,19
121,7,2,3,270,2013-05-08,128,19
121,8,2,3,59,2013-05-08,128,19
121,9,2,3,315,2013-05-08,128,19
121,10,2,3,769,2013-05-08,128,19
122,1,2,4,183,2013-05-09,129,19
122,2,2,4,97,2013-05-09,129,19
122,3,2,4,72,2013-05-09,129,19
122,4,2,4,303,2013-05-09,129,19
122,6,2,4,87,2013-05-09,129,19
122,7,2,4,283,2013-05-09,129,19
122,8,2,4,46,2013-05-09,129,19
122,9,2,4,315,2013-05-09,129,19
122,10,2,4,264,2013-05-09,129,19
123,1,2,5,299,2013-05-10,130,19
123,2,2,5,212,2013-05-10,130,19
123,3,2,5,261,2013-05-10,130,19
123,4,2,5,261,2013-05-10,130,19
123,6,2,5,176,2013-05-10,130,19
123,7,2,5,129,2013-05-10,130,19
123,9,2,5,368,2013-05-10,130,19
123,10,2,5,556,2013-05-10,130,19
124,1,3,6,31,2013-05-11,131,19
124,4,3,6,22,2013-05-11,131,19
124,6,3,6,71,2013-05-11,131,19
124,9,3,6,46,2013-05-11,131,19
124,10,3,6,51,2013-05-11,131,19
125,1,3,7,54,2013-05-12,132,19
126,1,2,1,399,2013-05-13,133,20
126,2,2,1,265,2013-05-13,133,20
126,3,2,1,287,2013-05-13,133,20
126,4,2,1,348,2013-05-13,133,20
126,6,2,1,128,2013-05-13,133,20
126,7,2,1,129,2013-05-13,133,20
126,8,2,1,25,2013-05-13,133,20
126,9,2,1,270,2013-05-13,133,20
126,10,2,1,618,2013-05-13,133,20
127,1,2,2,249,2013-05-14,134,20
127,2,2,2,398,2013-05-14,134,20
127,3,2,2,163,2013-05-14,134,20
127,4,2,2,414,2013-05-14,134,20
127,6,2,2,113,2013-05-14,134,20
127,7,2,2,354,2013-05-14,134,20
127,9,2,2,445,2013-05-14,134,20
127,10,2,2,541,2013-05-14,134,20
128,1,2,3,233,2013-05-15,135,20
128,2,2,3,217,2013-05-15,135,20
128,3,2,3,396,2013-05-15,135,20
128,4,2,3,346,2013-05-15,135,20
128,6,2,3,133,2013-05-15,135,20
128,7,2,3,210,2013-05-15,135,20
128,9,2,3,258,2013-05-15,135,20
128,10,2,3,529,2013-05-15,135,20
129,1,2,4,229,2013-05-16,136,20
129,2,2,4,195,2013-05-16,136,20
129,3,2,4,96,2013-05-16,136,20
129,4,2,4,176,2013-05-16,136,20
129,6,2,4,91,2013-05-16,136,20
129,7,2,4,236,2013-05-16,136,20
129,9,2,4,248,2013-05-16,136,20
129,10,2,4,359,2013-05-16,136,20
130,1,2,5,274,2013-05-17,137,20
130,2,2,5,186,2013-05-17,137,20
130,3,2,5,183,2013-05-17,137,20
130,4,2,5,505,2013-05-17,137,20
130,6,2,5,138,2013-05-17,137,20
130,7,2,5,335,2013-05-17,137,20
130,8,2,5,25,2013-05-17,137,20
130,9,2,5,381,2013-05-17,137,20
130,10,2,5,556,2013-05-17,137,20
131,2,3,6,33,2013-05-18,138,20
131,4,3,6,22,2013-05-18,138,20
131,6,3,6,12,2013-05-18,138,20
131,7,3,6,32,2013-05-18,138,20
131,9,3,6,61,2013-05-18,138,20
132,1,2,1,349,2013-05-20,140,21
132,2,2,1,133,2013-05-20,140,21
132,3,2,1,261,2013-05-20,140,21
132,4,2,1,366,2013-05-20,140,21
132,6,2,1,81,2013-05-20,140,21
132,7,2,1,257,2013-05-20,140,21
132,8,2,1,51,2013-05-20,140,21
132,9,2,1,393,2013-05-20,140,21
132,10,2,1,535,2013-05-20,140,21
133,1,2,2,249,2013-05-21,141,21
133,2,2,2,332,2013-05-21,141,21
133,3,2,2,229,2013-05-21,141,21
133,4,2,2,370,2013-05-21,141,21
133,6,2,2,214,2013-05-21,141,21
133,7,2,2,418,2013-05-21,141,21
133,9,2,2,353,2013-05-21,141,21
133,10,2,2,669,2013-05-21,141,21
134,1,2,3,407,2013-05-22,142,21
134,2,2,3,836,2013-05-22,142,21
134,3,2,3,793,2013-05-22,142,21
134,4,2,3,488,2013-05-22,142,21
134,6,2,3,704,2013-05-22,142,21
134,7,2,3,871,2013-05-22,142,21
134,8,2,3,89,2013-05-22,142,21
134,9,2,3,1146,2013-05-22,142,21
134,10,2,3,1730,2013-05-22,142,21
135,1,2,4,252,2013-05-23,143,21
135,2,2,4,389,2013-05-23,143,21
135,3,2,4,335,2013-05-23,143,21
135,4,2,4,176,2013-05-23,143,21
135,6,2,4,305,2013-05-23,143,21
135,7,2,4,495,2013-05-23,143,21
135,9,2,4,563,2013-05-23,143,21
135,10,2,4,566,2013-05-23,143,21
136,1,2,5,225,2013-05-24,144,21
136,2,2,5,212,2013-05-24,144,21
136,3,2,5,340,2013-05-24,144,21
136,4,2,5,174,2013-05-24,144,21
136,6,2,5,157,2013-05-24,144,21
136,7,2,5,412,2013-05-24,144,21
136,8,2,5,51,2013-05-24,144,21
136,9,2,5,381,2013-05-24,144,21
136,10,2,5,638,2013-05-24,144,21
137,1,3,6,31,2013-05-25,145,21
137,3,3,6,65,2013-05-25,145,21
137,6,3,6,18,2013-05-25,145,21
137,9,3,6,153,2013-05-25,145,21
137,10,3,6,51,2013-05-25,145,21
138,9,3,7,13,2013-05-26,146,21
139,1,2,1,374,2013-05-27,147,22
139,2,2,1,186,2013-05-27,147,22
139,3,2,1,105,2013-05-27,147,22
139,4,2,1,401,2013-05-27,147,22
139,6,2,1,133,2013-05-27,147,22
139,7,2,1,232,2013-05-27,147,22
139,8,2,1,51,2013-05-27,147,22
139,9,2,1,491,2013-05-27,147,22
139,10,2,1,432,2013-05-27,147,22
140,1,2,2,437,2013-05-28,148,22
140,2,2,2,265,2013-05-28,148,22
140,3,2,2,196,2013-05-28,148,22
140,4,2,2,436,2013-05-28,148,22
140,6,2,2,232,2013-05-28,148,22
140,7,2,2,129,2013-05-28,148,22
140,9,2,2,430,2013-05-28,148,22
140,10,2,2,618,2013-05-28,148,22
141,1,2,3,291,2013-05-29,149,22
141,2,2,3,310,2013-05-29,149,22
141,3,2,3,244,2013-05-29,149,22
141,4,2,3,183,2013-05-29,149,22
141,6,2,3,144,2013-05-29,149,22
141,7,2,3,270,2013-05-29,149,22
141,9,2,3,301,2013-05-29,149,22
141,10,2,3,408,2013-05-29,149,22
142,1,2,4,252,2013-05-30,150,22
142,2,2,4,97,2013-05-30,150,22
142,3,2,4,240,2013-05-30,150,22
142,4,2,4,240,2013-05-30,150,22
142,6,2,4,105,2013-05-30,150,22
142,7,2,4,94,2013-05-30,150,22
142,8,2,4,70,2013-05-30,150,22
142,9,2,4,428,2013-05-30,150,22
142,10,2,4,491,2013-05-30,150,22
143,1,2,5,374,2013-05-31,151,22
143,2,2,5,80,2013-05-31,151,22
143,3,2,5,314,2013-05-31,151,22
143,4,2,5,314,2013-05-31,151,22
143,6,2,5,138,2013-05-31,151,22
143,7,2,5,154,2013-05-31,151,22
143,9,2,5,258,2013-05-31,151,22
143,10,2,5,309,2013-05-31,151,22
144,1,3,6,31,2013-06-01,152,22
144,2,3,6,33,2013-06-01,152,22
144,7,3,6,32,2013-06-01,152,22
144,9,3,6,15,2013-06-01,152,22
144,10,3,6,51,2013-06-01,152,22
145,1,2,1,374,2013-06-03,154,23
145,2,2,1,318,2013-06-03,154,23
145,3,2,1,444,2013-06-03,154,23
145,4,2,1,418,2013-06-03,154,23
145,6,2,1,157,2013-06-03,154,23
145,7,2,1,232,2013-06-03,154,23
145,9,2,1,479,2013-06-03,154,23
145,10,2,1,474,2013-06-03,154,23
146,1,2,2,374,2013-06-04,155,23
146,2,2,2,265,2013-06-04,155,23
146,3,2,2,294,2013-06-04,155,23
146,4,2,2,544,2013-06-04,155,23
146,6,2,2,202,2013-06-04,155,23
146,7,2,2,257,2013-06-04,155,23
146,8,2,2,95,2013-06-04,155,23
146,9,2,2,522,2013-06-04,155,23
146,10,2,2,515,2013-06-04,155,23
147,1,2,3,175,2013-06-05,156,23
147,2,2,3,279,2013-06-05,156,23
147,3,2,3,183,2013-06-05,156,23
147,4,2,3,468,2013-06-05,156,23
147,6,2,3,122,2013-06-05,156,23
147,7,2,3,120,2013-06-05,156,23
147,8,2,3,59,2013-06-05,156,23
147,9,2,3,430,2013-06-05,156,23
147,10,2,3,336,2013-06-05,156,23
148,1,2,4,274,2013-06-06,157,23
148,2,2,4,97,2013-06-06,157,23
148,3,2,4,216,2013-06-06,157,23
148,4,2,4,303,2013-06-06,157,23
148,6,2,4,152,2013-06-06,157,23
148,7,2,4,260,2013-06-06,157,23
148,8,2,4,23,2013-06-06,157,23
148,9,2,4,281,2013-06-06,157,23
148,10,2,4,434,2013-06-06,157,23
149,1,2,5,175,2013-06-07,158,23
149,2,2,5,265,2013-06-07,158,23
149,3,2,5,105,2013-06-07,158,23
149,4,2,5,192,2013-06-07,158,23
149,6,2,5,76,2013-06-07,158,23
149,7,2,5,386,2013-06-07,158,23
149,9,2,5,209,2013-06-07,158,23
149,10,2,5,329,2013-06-07,158,23
150,1,0,6,156,2013-06-08,159,23
150,2,0,6,199,2013-06-08,159,23
150,3,0,6,196,2013-06-08,159,23
150,4,0,6,218,2013-06-08,159,23
150,6,0,6,154,2013-06-08,159,23
150,7,0,6,129,2013-06-08,159,23
150,9,0,6,338,2013-06-08,159,23
150,10,0,6,309,2013-06-08,159,23
151,1,0,7,135,2013-06-09,160,23
151,2,0,7,172,2013-06-09,160,23
151,3,0,7,85,2013-06-09,160,23
151,4,0,7,170,2013-06-09,160,23
151,6,0,7,124,2013-06-09,160,23
151,7,0,7,84,2013-06-09,160,23
151,9,0,7,293,2013-06-09,160,23
151,10,0,7,402,2013-06-09,160,23
152,4,1,1,17,2013-06-10,161,24
152,10,1,1,21,2013-06-10,161,24
153,9,1,2,15,2013-06-11,162,24
154,1,2,4,297,2013-06-13,164,24
154,2,2,4,243,2013-06-13,164,24
154,3,2,4,264,2013-06-13,164,24
154,4,2,4,527,2013-06-13,164,24
154,6,2,4,113,2013-06-13,164,24
154,7,2,4,283,2013-06-13,164,24
154,9,2,4,416,2013-06-13,164,24
154,10,2,4,623,2013-06-13,164,24
155,1,2,5,225,2013-06-14,165,24
155,2,2,5,133,2013-06-14,165,24
155,3,2,5,52,2013-06-14,165,24
155,4,2,5,261,2013-06-14,165,24
155,6,2,5,162,2013-06-14,165,24
155,7,2,5,257,2013-06-14,165,24
155,9,2,5,393,2013-06-14,165,24
155,10,2,5,432,2013-06-14,165,24
156,2,3,6,99,2013-06-15,166,24
156,3,3,6,33,2013-06-15,166,24
156,4,3,6,65,2013-06-15,166,24
156,6,3,6,12,2013-06-15,166,24
156,8,3,6,32,2013-06-15,166,24
156,9,3,6,31,2013-06-15,166,24
156,10,3,6,26,2013-06-15,166,24
157,9,3,7,13,2013-06-16,167,24
158,1,2,1,225,2013-06-17,168,25
158,2,2,1,159,2013-06-17,168,25
158,3,2,1,287,2013-06-17,168,25
158,4,2,1,401,2013-06-17,168,25
158,6,2,1,90,2013-06-17,168,25
158,7,2,1,309,2013-06-17,168,25
158,8,2,1,51,2013-06-17,168,25
158,9,2,1,405,2013-06-17,168,25
158,10,2,1,288,2013-06-17,168,25
159,1,2,2,187,2013-06-18,169,25
159,2,2,2,298,2013-06-18,169,25
159,3,2,2,490,2013-06-18,169,25
159,4,2,2,305,2013-06-18,169,25
159,6,2,2,154,2013-06-18,169,25
159,7,2,2,97,2013-06-18,169,25
159,8,2,2,63,2013-06-18,169,25
159,9,2,2,445,2013-06-18,169,25
159,10,2,2,644,2013-06-18,169,25
160,1,2,3,291,2013-06-19,170,25
160,2,2,3,155,2013-06-19,170,25
160,3,2,3,274,2013-06-19,170,25
160,4,2,3,244,2013-06-19,170,25
160,6,2,3,177,2013-06-19,170,25
160,7,2,3,330,2013-06-19,170,25
160,9,2,3,286,2013-06-19,170,25
160,10,2,3,577,2013-06-19,170,25
161,1,2,4,206,2013-06-20,171,25
161,2,2,4,219,2013-06-20,171,25
161,3,2,4,168,2013-06-20,171,25
161,4,2,4,240,2013-06-20,171,25
161,6,2,4,157,2013-06-20,171,25
161,7,2,4,189,2013-06-20,171,25
161,8,2,4,23,2013-06-20,171,25
161,9,2,4,270,2013-06-20,171,25
161,10,2,4,321,2013-06-20,171,25
162,1,2,5,175,2013-06-21,172,25
162,2,2,5,212,2013-06-21,172,25
162,3,2,5,131,2013-06-21,172,25
162,4,2,5,244,2013-06-21,172,25
162,6,2,5,152,2013-06-21,172,25
162,7,2,5,257,2013-06-21,172,25
162,9,2,5,258,2013-06-21,172,25
162,10,2,5,268,2013-06-21,172,25
163,1,3,6,31,2013-06-22,173,25
163,3,3,6,65,2013-06-22,173,25
163,6,3,6,12,2013-06-22,173,25
163,7,3,6,32,2013-06-22,173,25
163,10,3,6,26,2013-06-22,173,25
164,1,3,7,27,2013-06-23,174,25
164,6,3,7,5,2013-06-23,174,25
164,10,3,7,22,2013-06-23,174,25
165,1,2,1,274,2013-06-24,175,26
165,2,2,1,212,2013-06-24,175,26
165,3,2,1,78,2013-06-24,175,26
165,4,2,1,418,2013-06-24,175,26
165,6,2,1,124,2013-06-24,175,26
165,7,2,1,257,2013-06-24,175,26
165,8,2,1,25,2013-06-24,175,26
165,9,2,1,258,2013-06-24,175,26
165,10,2,1,391,2013-06-24,175,26
166,1,2,2,94,2013-06-25,176,26
166,2,2,2,199,2013-06-25,176,26
166,3,2,2,261,2013-06-25,176,26
166,4,2,2,653,2013-06-25,176,26
166,6,2,2,166,2013-06-25,176,26
166,7,2,2,161,2013-06-25,176,26
166,9,2,2,338,2013-06-25,176,26
166,10,2,2,592,2013-06-25,176,26
167,1,2,3,116,2013-06-26,177,26
167,2,2,3,310,2013-06-26,177,26
167,3,2,3,183,2013-06-26,177,26
167,4,2,3,122,2013-06-26,177,26
167,6,2,3,194,2013-06-26,177,26
167,7,2,3,180,2013-06-26,177,26
167,9,2,3,301,2013-06-26,177,26
167,10,2,3,288,2013-06-26,177,26
168,1,2,4,229,2013-06-27,178,26
168,2,2,4,170,2013-06-27,178,26
168,3,2,4,120,2013-06-27,178,26
168,4,2,4,208,2013-06-27,178,26
168,6,2,4,122,2013-06-27,178,26
168,7,2,4,165,2013-06-27,178,26
168,9,2,4,360,2013-06-27,178,26
168,10,2,4,208,2013-06-27,178,26
169,1,2,5,449,2013-06-28,179,26
169,2,2,5,159,2013-06-28,179,26
169,3,2,5,209,2013-06-28,179,26
169,4,2,5,348,2013-06-28,179,26
169,6,2,5,162,2013-06-28,179,26
169,7,2,5,180,2013-06-28,179,26
169,9,2,5,258,2013-06-28,179,26
169,10,2,5,535,2013-06-28,179,26
170,1,3,6,94,2013-06-29,180,26
170,3,3,6,98,2013-06-29,180,26
170,6,3,6,42,2013-06-29,180,26
170,7,3,6,129,2013-06-29,180,26
170,9,3,6,46,2013-06-29,180,26
170,10,3,6,77,2013-06-29,180,26
171,9,3,7,13,2013-06-30,181,26
172,1,2,1,299,2013-07-01,182,27
172,2,2,1,292,2013-07-01,182,27
172,3,2,1,235,2013-07-01,182,27
172,4,2,1,418,2013-07-01,182,27
172,6,2,1,124,2013-07-01,182,27
172,7,2,1,129,2013-07-01,182,27
172,8,2,1,76,2013-07-01,182,27
172,9,2,1,442,2013-07-01,182,27
172,10,2,1,721,2013-07-01,182,27
173,1,2,2,530,2013-07-02,183,27
173,2,2,2,232,2013-07-02,183,27
173,3,2,2,131,2013-07-02,183,27
173,4,2,2,348,2013-07-02,183,27
173,6,2,2,208,2013-07-02,183,27
173,7,2,2,354,2013-07-02,183,27
173,9,2,2,552,2013-07-02,183,27
173,10,2,2,335,2013-07-02,183,27
174,1,2,3,437,2013-07-03,184,27
174,2,2,3,93,2013-07-03,184,27
174,3,2,3,183,2013-07-03,184,27
174,4,2,3,366,2013-07-03,184,27
174,6,2,3,205,2013-07-03,184,27
174,7,2,3,390,2013-07-03,184,27
174,8,2,3,30,2013-07-03,184,27
174,9,2,3,945,2013-07-03,184,27
174,10,2,3,553,2013-07-03,184,27
175,1,2,4,206,2013-07-04,185,27
175,2,2,4,170,2013-07-04,185,27
175,3,2,4,144,2013-07-04,185,27
175,4,2,4,224,2013-07-04,185,27
175,6,2,4,152,2013-07-04,185,27
175,7,2,4,142,2013-07-04,185,27
175,9,2,4,360,2013-07-04,185,27
175,10,2,4,302,2013-07-04,185,27
176,1,2,5,200,2013-07-05,186,27
176,2,2,5,159,2013-07-05,186,27
176,3,2,5,314,2013-07-05,186,27
176,4,2,5,331,2013-07-05,186,27
176,6,2,5,138,2013-07-05,186,27
176,7,2,5,309,2013-07-05,186,27
176,8,2,5,25,2013-07-05,186,27
176,9,2,5,835,2013-07-05,186,27
176,10,2,5,474,2013-07-05,186,27
177,4,3,6,65,2013-07-06,187,27
177,6,3,6,30,2013-07-06,187,27
177,9,3,6,215,2013-07-06,187,27
178,3,3,7,28,2013-07-07,188,27
178,7,3,7,28,2013-07-07,188,27
179,1,2,1,299,2013-07-08,189,28
179,2,2,1,212,2013-07-08,189,28
179,3,2,1,105,2013-07-08,189,28
179,4,2,1,436,2013-07-08,189,28
179,6,2,1,176,2013-07-08,189,28
179,7,2,1,438,2013-07-08,189,28
179,9,2,1,896,2013-07-08,189,28
179,10,2,1,494,2013-07-08,189,28
180,1,2,2,94,2013-07-09,190,28
180,2,2,2,398,2013-07-09,190,28
180,3,2,2,196,2013-07-09,190,28
180,4,2,2,283,2013-07-09,190,28
180,6,2,2,125,2013-07-09,190,28
180,7,2,2,386,2013-07-09,190,28
180,8,2,2,32,2013-07-09,190,28
180,9,2,2,1151,2013-07-09,190,28
180,10,2,2,360,2013-07-09,190,28
181,1,2,3,233,2013-07-10,191,28
181,2,2,3,186,2013-07-10,191,28
181,3,2,3,305,2013-07-10,191,28
181,4,2,3,325,2013-07-10,191,28
181,6,2,3,150,2013-07-10,191,28
181,7,2,3,180,2013-07-10,191,28
181,9,2,3,301,2013-07-10,191,28
181,10,2,3,505,2013-07-10,191,28
182,1,2,4,160,2013-07-11,192,28
182,2,2,4,122,2013-07-11,192,28
182,3,2,4,120,2013-07-11,192,28
182,4,2,4,128,2013-07-11,192,28
182,6,2,4,113,2013-07-11,192,28
182,7,2,4,94,2013-07-11,192,28
182,9,2,4,236,2013-07-11,192,28
182,10,2,4,245,2013-07-11,192,28
183,1,2,5,299,2013-07-12,193,28
183,2,2,5,239,2013-07-12,193,28
183,3,2,5,209,2013-07-12,193,28
183,4,2,5,261,2013-07-12,193,28
183,6,2,5,195,2013-07-12,193,28
183,7,2,5,51,2013-07-12,193,28
183,8,2,5,25,2013-07-12,193,28
183,9,2,5,196,2013-07-12,193,28
183,10,2,5,432,2013-07-12,193,28
184,3,3,6,65,2013-07-13,194,28
184,4,3,6,22,2013-07-13,194,28
184,6,3,6,42,2013-07-13,194,28
184,7,3,6,64,2013-07-13,194,28
184,9,3,6,46,2013-07-13,194,28
184,10,3,6,26,2013-07-13,194,28
185,1,2,1,274,2013-07-15,196,29
185,2,2,1,186,2013-07-15,196,29
185,3,2,1,261,2013-07-15,196,29
185,4,2,1,418,2013-07-15,196,29
185,6,2,1,166,2013-07-15,196,29
185,7,2,1,309,2013-07-15,196,29
185,8,2,1,51,2013-07-15,196,29
185,9,2,1,454,2013-07-15,196,29
185,10,2,1,597,2013-07-15,196,29
186,1,2,2,343,2013-07-16,197,29
186,2,2,2,166,2013-07-16,197,29
186,3,2,2,327,2013-07-16,197,29
186,4,2,2,305,2013-07-16,197,29
186,6,2,2,255,2013-07-16,197,29
186,7,2,2,225,2013-07-16,197,29
186,9,2,2,368,2013-07-16,197,29
