date	day_of_week	brand	cnt
884	3	9	759
884	3	10	433
885	4	1	194
885	4	2	129
885	4	3	203
885	4	4	186
885	4	5	105
885	4	6	129
885	4	7	225
885	4	8	345
885	4	9	406
885	4	10	260
886	5	1	344
886	5	2	84
886	5	3	305
886	5	4	166
886	5	5	200
886	5	6	186
886	5	7	55
886	5	8	242
886	5	9	508
886	5	10	218
887	6	1	33
887	6	2	70
887	6	4	46
887	6	6	76
887	6	7	136
887	6	8	67
887	6	9	277
887	6	10	27
888	7	4	20
888	7	6	5
888	7	9	14
889	1	1	291
889	1	2	310
889	1	3	582
889	1	4	499
889	1	5	257
889	1	6	257
889	1	7	437
889	1	8	323
889	1	9	534
889	1	10	568
890	2	1	232
890	2	2	106
890	2	3	208
890	2	4	462
890	2	5	393
890	2	6	347
890	2	7	273
890	2	8	302
890	2	9	700
890	2	10	464
891	3	1	123
891	3	2	295
891	3	3	323
891	3	4	496
891	3	5	533
891	3	6	312
891	3	7	637
891	3	8	533
891	3	9	744
891	3	10	510
892	4	3	51
892	4	6	5
892	4	9	36
893	5	6	5
894	7	1	315
894	7	2	335
894	7	3	360
894	7	4	501
894	7	5	371
894	7	6	371
894	7	7	414
894	7	8	379
894	7	9	875
894	7	10	686
895	1	1	370
895	1	2	253
895	1	3	277
895	1	4	388
895	1	5	257
895	1	6	247
895	1	7	300
895	1	8	349
895	1	9	547
895	1	10	459
896	2	1	496
896	2	2	387
896	2	3	312
896	2	4	462
896	2	5	250
896	2	6	302
896	2	7	512
896	2	8	336
896	2	9	716
896	2	10	682
897	3	1	247
897	3	2	164
897	3	3	226
897	3	4	323
897	3	5	100
897	3	6	312
897	3	7	223
897	3	8	251
897	3	9	441
897	3	10	204
898	4	1	291
898	4	2	129
898	4	3	280
898	4	4	407
898	4	5	209
898	4	6	245
898	4	7	450
898	4	8	222
898	4	9	406
898	4	10	460
899	5	1	397
899	5	2	141
899	5	3	277
899	5	4	314
899	5	5	228
899	5	6	333
899	5	7	355
899	5	8	457
899	5	9	820
899	5	10	262
900	6	1	66
900	6	2	35
900	6	4	69
900	6	5	71
900	6	6	38
900	6	9	195
901	1	1	344
901	1	2	113
901	1	3	222
901	1	4	388
901	1	5	86
901	1	6	252
901	1	7	437
901	1	8	323
901	1	9	599
901	1	10	218
902	2	1	232
902	2	2	176
902	2	3	416
902	2	4	508
902	2	5	500
902	2	6	252
902	2	7	410
902	2	8	470
902	2	9	976
902	2	10	382
903	3	1	247
903	3	2	131
903	3	3	259
903	3	4	259
903	3	5	233
903	3	6	206
903	3	7	318
903	3	8	314
903	3	9	684
903	3	10	255
904	4	1	121
904	4	2	335
904	4	3	356
904	4	4	68
904	4	5	157
904	4	6	203
904	4	7	75
904	4	8	123
904	4	9	561
904	4	10	200
905	5	1	185
905	5	2	197
905	5	3	111
905	5	4	388
905	5	5	143
905	5	6	282
905	5	7	300
905	5	8	215
905	5	9	534
905	5	10	284
906	6	1	99
906	6	2	35
906	6	3	35
906	6	4	23
906	6	6	44
906	6	7	136
906	6	9	130
906	6	10	55
907	1	1	344
907	1	2	169
907	1	3	360
907	1	4	425
907	1	5	257
907	1	6	302
907	1	7	437
907	1	8	511
907	1	9	716
907	1	10	590
908	2	1	430
908	2	2	281
908	2	3	243
908	2	4	485
908	2	5	250
908	2	6	290
908	2	7	307
908	2	8	605
908	2	9	846
908	2	10	355
909	3	1	123
909	3	2	98
909	3	3	291
909	3	4	496
909	3	5	233
909	3	6	259
909	3	7	191
909	3	8	345
909	3	9	1003
909	3	10	255
910	4	1	170
910	4	2	181
910	4	3	203
910	4	4	203
910	4	5	209
910	4	6	203
910	4	7	200
910	4	8	517
910	4	9	847
910	4	10	420
911	5	1	397
911	5	2	281
911	5	3	360
911	5	4	425
911	5	5	371
911	5	6	328
911	5	7	328
911	5	8	672
911	5	9	1172
911	5	10	633
912	6	2	35
912	6	6	6
912	6	9	114
912	6	10	27
913	1	1	529
913	1	2	619
913	1	3	693
913	1	4	591
913	1	5	657
913	1	6	454
913	1	7	328
913	1	8	484
913	1	9	1341
913	1	10	895
914	2	1	397
914	2	2	246
914	2	3	901
914	2	4	462
914	2	5	500
914	2	6	391
914	2	7	375
914	2	8	538
914	2	9	1497
914	2	10	1256
915	3	1	309
915	3	2	624
915	3	3	323
915	3	4	517
915	3	5	400
915	3	6	429
915	3	7	605
915	3	8	627
915	3	9	1078
915	3	10	917
916	4	2	26
916	4	9	48
917	1	7	27
918	3	2	33
918	3	6	6
918	3	8	31
918	3	9	15
918	3	10	25
919	4	1	606
919	4	2	232
919	4	3	534
919	4	4	711
919	4	5	864
919	4	6	434
919	4	7	225
919	4	8	1109
919	4	9	1014
919	4	10	1321
920	5	1	291
920	5	2	394
920	5	3	665
920	5	4	499
920	5	5	543
920	5	6	449
920	5	7	464
920	5	8	538
920	5	9	1120
920	5	10	786
921	6	1	463
921	6	2	246
921	6	3	381
921	6	4	462
921	6	5	178
921	6	6	334
921	6	7	410
921	6	8	638
921	6	9	1318
921	6	10	355
922	1	1	397
922	1	2	450
922	1	3	333
922	1	4	462
922	1	5	428
922	1	6	373
922	1	7	491
922	1	8	591
922	1	9	1146
922	1	10	633
923	2	1	198
923	2	2	317
923	2	3	450
923	2	4	901
923	2	5	286
923	2	6	491
923	2	7	546
923	2	8	840
923	2	9	1758
923	2	10	519
924	3	1	401
924	3	2	361
924	3	3	388
924	3	4	474
924	3	5	200
924	3	6	282
924	3	7	446
924	3	8	439
924	3	9	1200
924	3	10	408
925	4	1	170
925	4	2	155
925	4	3	280
925	4	4	508
925	4	5	183
925	4	6	249
925	4	7	275
925	4	8	271
925	4	9	1014
925	4	10	400
926	5	1	106
926	5	2	197
926	5	3	305
926	5	4	277
926	5	5	457
926	5	6	343
926	5	7	328
926	5	8	430
926	5	9	1289
926	5	10	459
927	6	1	33
927	6	3	35
927	6	4	69
927	6	5	36
927	6	6	50
927	6	7	136
927	6	8	134
927	6	9	212
927	6	10	27
928	7	1	29
928	7	6	5
929	1	1	344
929	1	2	366
929	1	3	416
929	1	4	462
929	1	5	514
929	1	6	257
929	1	7	410
929	1	8	645
929	1	9	1419
929	1	10	459
930	2	1	331
930	2	2	246
930	2	3	450
930	2	4	716
930	2	5	500
930	2	6	460
930	2	7	512
930	2	8	672
930	2	9	1660
930	2	10	601
931	3	1	247
931	3	2	263
931	3	3	420
931	3	4	517
931	3	5	367
931	3	6	329
931	3	7	446
931	3	8	533
931	3	9	1944
931	3	10	535
932	4	1	461
932	4	2	181
932	4	3	280
932	4	4	525
932	4	5	209
932	4	6	194
932	4	7	200
932	4	8	222
932	4	9	1014
932	4	10	400
933	5	1	238
933	5	2	338
933	5	3	249
933	5	4	407
933	5	5	400
933	5	6	343
933	5	7	355
933	5	8	591
933	5	9	1432
933	5	10	262
934	6	1	66
934	6	4	69
934	6	6	32
934	6	7	68
934	6	8	34
934	6	9	277
935	7	9	42
936	1	1	238
936	1	2	310
936	1	3	360
936	1	4	573
936	1	5	343
936	1	6	292
936	1	7	328
936	1	8	457
936	1	9	1823
936	1	10	524
937	2	1	165
937	2	2	352
937	2	3	346
937	2	4	462
937	2	5	428
937	2	6	315
937	2	7	410
937	2	8	504
937	2	9	2409
937	2	10	191
938	3	1	216
938	3	2	394
938	3	3	259
938	3	4	474
938	3	5	433
938	3	6	312
938	3	7	414
938	3	8	470
938	3	9	2491
938	3	10	433
939	4	1	364
939	4	2	155
939	4	3	254
939	4	4	102
939	4	5	209
939	4	6	148
939	4	7	225
939	4	8	271
939	4	9	1826
939	4	10	180
940	5	1	318
940	5	2	394
940	5	3	388
940	5	4	296
940	5	5	343
940	5	6	358
940	5	7	382
940	5	8	376
940	5	9	1953
940	5	10	371
941	6	2	35
941	6	3	35
941	6	6	44
941	6	7	68
941	6	8	101
941	6	9	423
941	6	10	82
942	1	1	476
942	1	2	253
942	1	3	333
942	1	4	277
942	1	5	657
942	1	6	242
942	1	7	273
942	1	8	618
942	1	9	573
942	1	10	415
943	2	1	364
943	2	2	211
943	2	3	139
943	2	4	624
943	2	5	286
943	2	6	321
943	2	7	239
943	2	8	504
943	2	9	277
943	2	10	464
944	3	1	62
944	3	2	263
944	3	3	356
944	3	4	410
944	3	5	233
944	3	6	235
944	3	7	382
944	3	8	251
944	3	9	365
944	3	10	204
945	4	1	146
945	4	2	129
945	4	3	229
945	4	4	356
945	4	5	209
945	4	6	152
945	4	7	225
945	4	8	246
945	4	9	430
945	4	10	200
946	5	1	132
946	5	2	197
946	5	3	388
946	5	4	259
946	5	5	257
946	5	6	237
946	5	7	273
946	5	8	538
946	5	9	495
946	5	10	480
947	6	3	104
947	6	4	46
947	6	5	107
947	6	6	69
947	6	7	171
947	6	8	134
947	6	9	130
947	6	10	109
948	7	10	24
949	1	1	503
949	1	2	310
949	1	3	527
949	1	4	425
949	1	5	400
949	1	6	328
949	1	7	218
949	1	8	591
949	1	9	547
949	1	10	633
950	2	1	298
950	2	2	246
950	2	3	416
950	2	4	508
950	2	5	536
950	2	6	403
950	2	7	410
950	2	8	605
950	2	9	651
950	2	10	355
951	3	1	93
951	3	2	263
951	3	3	226
951	3	4	388
951	3	5	333
951	3	6	235
951	3	7	191
951	3	8	533
951	3	9	349
951	3	10	306
952	4	1	194
952	4	2	103
952	4	3	102
952	4	4	322
952	4	5	236
952	4	6	139
952	4	7	225
952	4	8	394
952	4	9	454
952	4	10	260
953	5	1	291
953	5	2	141
953	5	3	166
953	5	4	222
953	5	5	171
953	5	6	272
953	5	7	191
953	5	8	242
953	5	9	495
953	5	10	502
954	6	1	66
954	6	4	69
954	6	5	36
954	6	6	38
954	6	7	34
954	6	8	134
954	6	9	195
954	6	10	82
955	1	1	503
955	1	2	197
955	1	3	333
955	1	4	351
955	1	5	400
955	1	6	307
955	1	7	491
955	1	8	672
955	1	9	625
955	1	10	371
956	2	1	165
956	2	2	106
956	2	3	450
956	2	4	531
956	2	5	464
956	2	6	372
956	2	7	512
956	2	8	706
956	2	9	895
956	2	10	246
957	3	1	401
957	3	2	295
957	3	3	162
957	3	4	410
957	3	5	433
957	3	6	265
957	3	7	287
957	3	8	220
957	3	9	547
957	3	10	408
958	4	1	146
958	4	2	129
958	4	3	407
958	4	4	203
958	4	5	209
958	4	6	185
958	4	7	200
958	4	8	320
958	4	9	465
958	4	10	300
959	5	1	212
959	5	2	56
959	5	3	194
959	5	4	388
959	5	5	228
959	5	6	348
959	5	7	300
959	5	8	269
959	5	9	560
959	5	10	349
960	6	2	35
960	6	3	69
960	6	4	139
960	6	5	107
960	6	6	25
960	6	7	102
960	6	9	114
960	6	10	82
961	7	9	14
962	1	1	503
962	1	2	225
962	1	3	388
962	1	4	462
962	1	5	571
962	1	6	262
962	1	7	382
962	1	8	430
962	1	9	703
962	1	10	568
963	2	1	298
963	2	2	141
963	2	3	520
963	2	4	254
963	2	5	357
963	2	6	328
963	2	7	444
963	2	8	470
963	2	9	814
963	2	10	491
964	3	1	154
964	3	2	328
964	3	3	226
964	3	4	302
964	3	5	167
964	3	6	194
964	3	7	446
964	3	8	345
964	3	9	699
964	3	10	178
965	4	1	243
965	4	2	181
965	4	3	203
965	4	4	390
965	4	5	105
965	4	6	203
965	4	7	400
965	4	8	394
965	4	9	585
965	4	10	280
966	5	1	238
966	5	2	281
966	5	3	166
966	5	4	370
966	5	5	143
966	5	6	363
966	5	7	410
966	5	8	430
966	5	9	1068
966	5	10	480
967	6	2	70
967	6	3	69
967	6	4	69
967	6	5	36
967	6	6	44
967	6	7	205
967	6	8	168
967	6	9	195
967	6	10	27
968	1	1	529
968	1	2	394
968	1	3	582
968	1	4	610
968	1	5	371
968	1	6	353
968	1	7	328
968	1	8	591
968	1	9	924
968	1	10	677
969	2	1	298
969	2	2	281
969	2	3	312
969	2	4	462
969	2	5	393
969	2	6	290
969	2	7	546
969	2	8	437
969	2	9	879
969	2	10	628
970	3	1	216
970	3	2	427
970	3	3	420
970	3	4	280
970	3	5	300
970	3	6	218
970	3	7	159
970	3	8	376
970	3	9	835
970	3	10	357
971	4	1	218
971	4	2	155
971	4	3	305
971	4	4	339
971	4	5	79
971	4	6	162
971	4	7	225
971	4	8	493
971	4	9	513
971	4	10	300
972	5	1	159
972	5	2	225
972	5	3	305
972	5	4	351
972	5	5	343
972	5	6	192
972	5	7	328
972	5	8	269
972	5	9	716
972	5	10	612
973	6	2	106
973	6	3	35
973	6	4	116
973	6	5	107
973	6	6	25
973	6	8	101
973	6	9	195
973	6	10	55
974	1	1	265
974	1	2	338
974	1	3	471
974	1	4	628
974	1	5	314
974	1	6	232
974	1	7	136
974	1	8	484
974	1	9	898
974	1	10	306
975	2	1	397
975	2	2	317
975	2	3	450
975	2	4	323
975	2	5	250
975	2	6	183
975	2	7	239
975	2	8	470
975	2	9	863
975	2	10	464
976	3	1	278
976	3	2	164
976	3	3	453
976	3	4	668
976	3	5	433
976	3	6	247
976	3	7	223
976	3	8	815
976	3	9	1048
976	3	10	433
977	4	1	170
977	4	2	129
977	4	3	178
977	4	4	390
977	4	5	236
977	4	6	92
977	4	7	250
977	4	8	345
977	4	9	644
977	4	10	200
978	5	1	344
978	5	2	169
978	5	3	249
978	5	4	370
978	5	5	371
978	5	6	232
978	5	7	273
978	5	8	296
978	5	9	768
978	5	10	480
979	6	1	132
979	6	3	312
979	6	4	92
979	6	5	71
979	6	6	32
979	6	7	34
979	6	8	168
979	6	9	163
979	6	10	55
980	1	1	344
980	1	2	366
980	1	3	444
980	1	4	314
980	1	5	228
980	1	6	222
980	1	7	218
980	1	8	430
980	1	9	950
980	1	10	524
981	2	1	430
981	2	2	141
981	2	3	624
981	2	4	554
981	2	5	428
981	2	6	447
981	2	7	614
981	2	8	370
981	2	9	1237
981	2	10	246
982	3	1	463
982	3	2	295
982	3	3	388
982	3	4	388
982	3	5	233
982	3	6	312
982	3	7	382
982	3	8	690
982	3	9	1489
982	3	10	433
983	4	1	73
983	4	2	103
983	4	3	152
983	4	4	305
983	4	5	157
983	4	6	194
983	4	7	50
983	4	8	468
983	4	9	859
983	4	10	280
984	5	1	370
984	5	2	225
984	5	3	444
984	5	4	554
984	5	5	257
984	5	6	383
984	5	7	382
984	5	8	672
984	5	9	1706
984	5	10	874
985	6	1	132
985	6	2	106
985	6	3	277
985	6	4	116
985	6	5	71
985	6	6	44
985	6	7	136
985	6	8	134
985	6	9	326
985	6	10	55
986	7	1	29
986	7	9	14
987	1	1	291
987	1	2	253
987	1	3	222
987	1	4	388
987	1	5	486
987	1	6	277
987	1	7	109
987	1	8	430
987	1	9	1302
987	1	10	262
988	2	1	430
988	2	2	317
988	2	3	416
988	2	4	878
988	2	5	536
988	2	6	397
988	2	7	478
988	2	8	706
988	2	9	2604
988	2	10	409
989	3	1	216
989	3	2	361
989	3	3	550
989	3	4	1056
989	3	5	367
989	3	6	406
989	3	7	446
989	3	8	439
989	3	9	2157
989	3	10	586
990	4	1	218
990	4	2	129
990	4	3	381
990	4	4	457
990	4	5	79
990	4	6	249
990	4	7	200
990	4	8	419
990	4	9	1205
990	4	10	200
991	5	1	159
991	5	2	310
991	5	3	333
991	5	4	647
991	5	5	257
991	5	6	267
991	5	7	382
991	5	8	269
991	5	9	1849
991	5	10	349
992	6	1	66
992	6	2	70
992	6	3	346
992	6	4	254
992	6	5	107
992	6	6	50
992	6	7	68
992	6	8	235
992	6	9	635
992	6	10	82
993	7	9	85
994	1	1	370
994	1	2	310
994	1	3	638
994	1	4	924
994	1	5	486
994	1	6	282
994	1	7	218
994	1	8	538
994	1	9	3164
994	1	10	612
995	2	1	430
995	2	2	246
995	2	3	312
995	2	4	601
995	2	5	286
995	2	6	277
995	2	7	512
995	2	8	672
995	2	9	2832
995	2	10	409
996	3	1	401
996	3	2	361
996	3	3	356
996	3	4	561
996	3	5	200
996	3	6	270
996	3	7	255
996	3	8	564
996	3	9	1990
996	3	10	561
997	4	1	49
997	4	2	77
997	4	3	178
997	4	4	203
997	4	5	52
997	4	6	111
997	4	7	100
997	4	8	74
997	4	9	370
997	4	10	160
998	5	1	27
998	5	4	19
998	5	6	21
998	5	7	28
998	5	8	28
998	5	9	13
999	6	2	36
999	6	6	6
999	6	7	35
999	6	9	33
1000	7	1	29
1000	7	2	63
1000	7	9	29
1001	1	1	1143
1001	1	2	926
1001	1	3	513
1001	1	4	1178
1001	1	5	1381
1001	1	6	809
1001	1	7	730
1001	1	8	1521
1001	1	9	1500
1001	1	10	1123
1002	2	1	850
1002	2	2	1049
1002	2	3	820
1002	2	4	1616
1002	2	5	1138
1002	2	6	985
1002	2	7	1299
1002	2	8	2039
1002	2	9	2210
1002	2	10	758
1003	3	1	921
1003	3	2	1081
1003	3	3	432
1003	3	4	954
1003	3	5	823
1003	3	6	720
1003	3	7	753
1003	3	8	1064
1003	3	9	1578
1003	3	10	786
1004	4	1	599
1004	4	2	610
1004	4	3	261
1004	4	4	453
1004	4	5	700
1004	4	6	437
1004	4	7	463
1004	4	8	329
1004	4	9	786
1004	4	10	515
1005	5	1	435
1005	5	2	810
1005	5	3	513
1005	5	4	893
1005	5	5	1087
1005	5	6	653
1005	5	7	449
1005	5	8	1023
1005	5	9	1620
1005	5	10	696
1006	6	1	136
1006	6	2	253
1006	6	3	214
1006	6	4	261
1006	6	5	367
1006	6	6	175
1006	6	7	105
1006	6	8	69
1006	6	9	352
1006	6	10	168
1007	7	9	15
1008	1	1	680
1008	1	2	579
1008	1	3	428
1008	1	4	722
1008	1	5	852
1008	1	6	731
1008	1	7	730
1008	1	8	995
1008	1	9	1299
1008	1	10	809
1009	2	1	476
1009	2	2	687
1009	2	3	356
1009	2	4	832
1009	2	5	588
1009	2	6	460
1009	2	7	562
1009	2	8	933
1009	2	9	1239
1009	2	10	674
1010	3	1	540
1010	3	2	540
1010	3	3	333
1010	3	4	665
1010	3	5	480
1010	3	6	417
1010	3	7	557
1010	3	8	774
1010	3	9	1094
1010	3	10	603
1011	4	1	249
1011	4	2	478
1011	4	3	287
1011	4	4	418
1011	4	5	350
1011	4	6	261
1011	4	7	489
1011	4	8	380
1011	4	9	798
1011	4	10	350
1012	5	1	626
1012	5	2	376
1012	5	3	485
1012	5	4	570
1012	5	5	323
1012	5	6	415
1012	5	7	337
1012	5	8	802
1012	5	9	1232
1012	5	10	337
1013	6	1	34
1013	6	3	143
1013	6	4	95
1013	6	5	257
1013	6	6	65
1013	6	7	140
1013	6	8	242
1013	6	9	335
1013	6	10	84
1014	1	1	544
1014	1	2	463
1014	1	3	513
1014	1	4	684
1014	1	5	823
1014	1	6	404
1014	1	7	618
1014	1	8	802
1014	1	9	1406
1014	1	10	651
1015	2	1	612
1015	2	2	796
1015	2	3	570
1015	2	4	642
1015	2	5	808
1015	2	6	713
1015	2	7	1334
1015	2	8	588
1015	2	9	1272
1015	2	10	562
1016	3	1	508
1016	3	2	574
1016	3	3	466
1016	3	4	488
1016	3	5	548
1016	3	6	605
1016	3	7	753
1016	3	8	677
1016	3	9	1312
1016	3	10	577
1017	4	1	599
1017	4	2	531
1017	4	3	340
1017	4	4	523
1017	4	5	592
1017	4	6	342
1017	4	7	386
1017	4	8	558
1017	4	9	896
1017	4	10	412
1018	5	1	463
1018	5	2	289
1018	5	3	314
1018	5	4	456
1018	5	5	558
1018	5	6	347
1018	5	7	477
1018	5	8	525
1018	5	9	696
1018	5	10	472
1019	6	1	136
1019	6	2	109
1019	6	3	107
1019	6	4	119
1019	6	6	65
1019	6	7	70
1019	6	8	138
1019	6	9	201
1019	6	10	56
1020	7	9	15
1021	1	1	354
1021	1	2	492
1021	1	3	912
1021	1	4	665
1021	1	5	823
1021	1	6	492
1021	1	7	421
1021	1	8	746
1021	1	9	1366
1021	1	10	674
1022	2	1	885
1022	2	2	724
1022	2	3	356
1022	2	4	689
1022	2	5	661
1022	2	6	421
1022	2	7	562
1022	2	8	968
1022	2	9	1657
1022	2	10	590
1023	3	1	635
1023	3	2	304
1023	3	3	399
1023	3	4	865
1023	3	5	617
1023	3	6	520
1023	3	7	491
1023	3	8	484
1023	3	9	2031
1023	3	10	629
1024	4	1	599
1024	4	2	451
1024	4	3	235
1024	4	4	488
1024	4	5	565
1024	4	6	385
1024	4	7	335
1024	4	8	684
1024	4	9	1228
1024	4	10	453
1025	5	1	517
1025	5	2	434
1025	5	3	371
1025	5	4	760
1025	5	5	294
1025	5	6	378
1025	5	7	140
1025	5	8	553
1025	5	9	1674
1025	5	10	809
1026	6	1	306
1026	6	2	145
1026	6	3	214
1026	6	4	214
1026	6	5	37
1026	6	6	104
1026	6	7	105
1026	6	8	380
1026	6	9	435
1026	6	10	168
1027	7	9	29
1028	1	1	599
1028	1	2	405
1028	1	3	542
1028	1	4	1121
1028	1	5	1028
1028	1	6	524
1028	1	7	534
1028	1	8	1217
1028	1	9	1420
1028	1	10	1011
1029	2	1	1089
1029	2	2	832
1029	2	3	428
1029	2	4	1212
1029	2	5	588
1029	2	6	680
1029	2	7	421
1029	2	8	1590
1029	2	9	1741
1029	2	10	786
1030	3	1	1080
1030	3	2	371
1030	3	3	200
1030	3	4	931
1030	3	5	514
1030	3	6	587
1030	3	7	328
1030	3	8	1161
1030	3	9	1609
1030	3	10	681
1031	4	1	848
1031	4	2	584
1031	4	3	131
1031	4	4	645
1031	4	5	485
1031	4	6	480
1031	4	7	309
1031	4	8	938
1031	4	9	1105
1031	4	10	906
1032	5	1	925
1032	5	2	463
1032	5	3	314
1032	5	4	855
1032	5	5	823
1032	5	6	446
1032	5	7	309
1032	5	8	1078
1032	5	9	1339
1032	5	10	786
1033	6	1	238
1033	6	2	217
1033	6	3	143
1033	6	4	356
1033	6	5	330
1033	6	6	149
1033	6	7	246
1033	6	8	346
1033	6	9	452
1033	6	10	337
1034	3	8	32
1035	7	1	472
1035	7	2	408
1035	7	3	371
1035	7	4	680
1035	7	5	573
1035	7	6	326
1035	7	7	91
1035	7	8	779
1035	7	9	958
1035	7	10	754
1036	1	1	789
1036	1	2	550
1036	1	3	456
1036	1	4	874
1036	1	5	969
1036	1	6	508
1036	1	7	393
1036	1	8	802
1036	1	9	1259
1036	1	10	764
1037	2	1	885
1037	2	2	868
1037	2	3	463
1037	2	4	1331
1037	2	5	808
1037	2	6	356
1037	2	7	421
1037	2	8	1244
1037	2	9	1289
1037	2	10	927
1038	3	1	603
1038	3	2	304
1038	3	3	466
1038	3	4	931
1038	3	5	583
1038	3	6	357
1038	3	7	459
1038	3	8	806
1038	3	9	1141
1038	3	10	472
1039	4	1	499
1039	4	2	345
1039	4	3	183
1039	4	4	627
1039	4	5	350
1039	4	6	280
1039	4	7	232
1039	4	8	431
1039	4	9	626
1039	4	10	412
1040	5	1	789
1040	5	2	376
1040	5	3	200
1040	5	4	551
1040	5	5	411
1040	5	6	332
1040	5	7	309
1040	5	8	498
1040	5	9	1286
1040	5	10	359
1041	6	1	170
1041	6	2	36
1041	6	3	36
1041	6	4	261
1041	6	5	184
1041	6	6	117
1041	6	7	176
1041	6	8	276
1041	6	9	268
1041	6	10	28
1042	1	1	599
1042	1	2	203
1042	1	3	485
1042	1	4	836
1042	1	5	588
1042	1	6	264
1042	1	7	590
1042	1	8	498
1042	1	9	964
1042	1	10	517
1043	2	1	714
1043	2	2	470
1043	2	3	463
1043	2	4	927
1043	2	5	404
1043	2	6	292
1043	2	7	316
1043	2	8	553
1043	2	9	1021
1043	2	10	365
1044	3	1	730
1044	3	2	338
1044	3	3	67
1044	3	4	466
1044	3	5	240
1044	3	6	248
1044	3	7	360
1044	3	8	419
1044	3	9	1047
1044	3	10	393
1045	4	1	499
1045	4	2	133
1045	4	3	235
1045	4	4	436
1045	4	5	296
1045	4	6	190
1045	4	7	206
1045	4	8	380
1045	4	9	872
1045	4	10	227
1046	5	1	381
1046	5	2	232
1046	5	3	200
1046	5	4	684
1046	5	5	176
1046	5	6	275
1046	5	7	449
1046	5	8	276
1046	5	9	1433
1046	5	10	202
1047	6	1	34
1047	6	2	181
1047	6	3	71
1047	6	4	119
1047	6	5	37
1047	6	6	32
1047	6	7	105
1047	6	8	104
1047	6	9	218
1047	6	10	84
1048	1	1	381
1048	1	2	318
1048	1	3	342
1048	1	4	703
1048	1	5	294
1048	1	6	244
1048	1	7	281
1048	1	8	636
1048	1	9	1393
1048	1	10	427
1049	2	1	238
1049	2	2	398
1049	2	3	356
1049	2	4	475
1049	2	5	477
1049	2	6	285
1049	2	7	421
1049	2	8	311
1049	2	9	988
1049	2	10	421
1050	3	1	540
1050	3	2	338
1050	3	3	266
1050	3	4	510
1050	3	5	514
1050	3	6	200
1050	3	7	426
1050	3	8	452
1050	3	9	812
1050	3	10	288
1051	4	1	524
1051	4	2	239
1051	4	3	131
1051	4	4	331
1051	4	5	350
1051	4	6	152
1051	4	7	257
1051	4	8	304
1051	4	9	417
1051	4	10	227
1052	5	1	408
1052	5	2	203
1052	5	3	314
1052	5	4	494
1052	5	5	264
1052	5	6	342
1052	5	7	309
1052	5	8	415
1052	5	9	576
1052	5	10	292
1053	6	2	36
1053	6	3	71
1053	6	4	95
1053	6	5	73
1053	6	6	39
1053	6	8	104
1053	6	9	201
1054	1	1	789
1054	1	2	116
1054	1	3	428
1054	1	4	551
1054	1	5	411
1054	1	6	228
1054	1	7	309
1054	1	8	359
1054	1	9	710
1054	1	10	449
1055	2	1	510
1055	2	2	253
1055	2	3	178
1055	2	4	737
1055	2	5	73
1055	2	6	246
1055	2	7	281
1055	2	8	588
1055	2	9	569
1055	2	10	225
1056	3	1	730
1056	3	2	236
1056	3	3	366
1056	3	4	510
1056	3	5	343
1056	3	6	236
1056	3	7	229
1056	3	8	387
1056	3	9	625
1056	3	10	472
1057	4	1	449
1057	4	2	186
1057	4	3	235
1057	4	4	627
1057	4	5	296
1057	4	6	204
1057	4	7	232
1057	4	8	228
1057	4	9	651
1057	4	10	144
1058	5	1	218
1058	5	2	203
1058	5	3	371
1058	5	4	399
1058	5	5	323
1058	5	6	316
1058	5	7	225
1058	5	8	442
1058	5	9	536
1058	5	10	292
1059	6	1	68
1059	6	2	181
1059	6	3	71
1059	6	4	214
1059	6	5	73
1059	6	6	71
1059	6	7	35
1059	6	8	138
1059	6	9	201
1059	6	10	28
1060	1	1	490
1060	1	2	347
1060	1	3	200
1060	1	4	798
1060	1	5	323
1060	1	6	306
1060	1	7	225
1060	1	8	498
1060	1	9	656
1060	1	10	449
1061	2	1	442
1061	2	2	181
1061	2	3	321
1061	2	4	689
1061	2	5	257
1061	2	6	207
1061	2	7	456
1061	2	8	415
1061	2	9	603
1061	2	10	253
1062	3	1	476
1062	3	2	169
1062	3	3	266
1062	3	4	665
1062	3	5	377
1062	3	6	327
1062	3	7	262
1062	3	8	452
1062	3	9	828
1062	3	10	341
1063	4	1	274
1063	4	2	159
1063	4	3	209
1063	4	4	366
1063	4	5	215
1063	4	6	152
1063	4	7	154
1063	4	8	304
1063	4	9	393
1063	4	10	227
1064	5	1	191
1064	5	2	174
1064	5	3	143
1064	5	4	494
1064	5	5	323
1064	5	6	327
1064	5	7	337
1064	5	8	304
1064	5	9	643
1064	5	10	157
1065	6	1	68
1065	6	2	72
1065	6	3	71
1065	6	4	143
1065	6	5	110
1065	6	6	45
1065	6	8	207
1065	6	9	67
1065	6	10	56
1066	1	1	354
1066	1	2	376
1066	1	3	285
1066	1	4	798
1066	1	5	323
1066	1	6	373
1066	1	7	140
1066	1	8	470
1066	1	9	683
1066	1	10	270
1067	2	1	578
1067	2	2	398
1067	2	3	428
1067	2	4	760
1067	2	5	551
1067	2	6	266
1067	2	7	211
1067	2	8	553
1067	2	9	804
1067	2	10	225
1068	3	1	603
1068	3	2	169
1068	3	3	466
1068	3	4	621
1068	3	5	446
1068	3	6	284
1068	3	7	197
1068	3	8	323
1068	3	9	1234
1068	3	10	210
1069	4	1	324
